SCBCRSE_SUBJ_CODE	SUBJ_DESC	SCBCRSE_CRSE_NUMB	College	COLL_DESC	Department	DEPT_DESC	Title	Long_Title	Status	Last_Taught	Schedule_Codes	CIP_Code	Course_Prerequisites	Course_Corequisites	COURSE_DESC
STH	Sustainable Tourism/Hosptlty	433	BE	Sch of Business and Economics	MRK	MRK/ENT/HTM	Business Tourism	Business Tourism	A	202001	LEC	520901			This course explores business tourism with a particular focus on travel involving Meetings, Incentives, Conventions/Conferences, and Exhibits (MICE). It prepares students to plan and execute MICE tourism.
STH	Sustainable Tourism/Hosptlty	445	BE	Sch of Business and Economics	MRK	MRK/ENT/HTM	Cmmnty-Bsd Sustnbl Tursm Plnng	Community-Based Sustainable Tourism Planning	A		INT; LEC	520901			Theory and practical applications of tourism planning, which includes market analysis, infrastructure proposal and development, and implementation strategies. International travel required. Prerequisite: Minimum 2.0 GPA; Notes: May be repeated once for credit. 
STH	Sustainable Tourism/Hosptlty	451	BE	Sch of Business and Economics	MRK	MRK/ENT/HTM	Service Management	Service Management	A	202001	LEC	310301			Integration of service systems management, human behavior, and marketing in the creation, delivery, and assurance of service quality and customer service. Notes: Same as ENT 451, STH 451.
STH	Sustainable Tourism/Hosptlty	459	BE	Sch of Business and Economics	MRK	MRK/ENT/HTM	Ind Stdy Sustnble Trsm Hsptlty	Independent Study in Sustainable Tourism and Hospitality	A	202001	IND	520901			Independent research experience conducted by individual students under the supervision of a selected program faculty member. Prerequisite: STHP major and department approval; Notes: May be repeated once for a total of 6 s.h.
STH	Sustainable Tourism/Hosptlty	473	BE	Sch of Business and Economics	MRK	MRK/ENT/HTM	Wine Appreciation for Hosp Pro	Wine Appreciation for the Hospitality Professional	A	202001	LEL	520901			Introduction to the critical pairing of wine and food in hospitality venues. Topics include history, geography, economics, health, and legal issues associated with wine. Notes: Must be 21 years old or older. 
STH	Sustainable Tourism/Hosptlty	491	BE	Sch of Business and Economics	MRK	MRK/ENT/HTM	Tourism/Hsptlty Strategic Mgmt	Tourism and Hospitality Strategic Management	A	202001	LEC	520901	 		A capstone case course where students utilize the integration of knowledge and skills, acquired throughout their course work, through the strategic management process to address issues facing tourism and hospitality organizations. Prerequisite: STHP major; Senior standing.
STR	Strong College	301	OT	Interdisciplinary	UST	Undergraduate Studies	Strong College Tutorial	Strong College Tutorial	A	201501	IND	240199			A small number of Strong College students meet with a faculty member to explore an agreed upon topic. Faculty member will guide the discussion. Prerequisite: Students must be members of Strong College. Notes: May be repeated for 3 hours of credit.
SWK	Social Work	0	HH	Health and Human Sciences	SWK	Social Work	Social Work Elective		A	201701	LEC	440701			
SWK	Social Work	215	HH	Health and Human Sciences	SWK	Social Work	Introduction to Social Work	Introduction to Social Work	A	202005	LEC	440701			Introduction to social welfare programs and social work practice. Topics include: social problems confronting society; societal and community helping resources; social work practice in a changing society. Field observation required. 
SWK	Social Work	250	HH	Health and Human Sciences	SWK	Social Work	Intro Social Work Data Analys	Introduction to Social Work Data Analysis	A	202001	LEC	440701	 SWK 215[D-]		Designed to introduce students to the application of basic statistics and data analysis encountered in social work practice. Topics include elementary descriptive and inferential procedures. Prerequisite: Pr. or Coreq.: SWK 215 
SWK	Social Work	300X	HH	Health and Human Sciences	SWK	Social Work	Experimental Course	Experimental Course	A		LEC	440701			This number reserved for experimental courses. Refer to the Course Schedule for current offerings.
SWK	Social Work	310	HH	Health and Human Sciences	SWK	Social Work	Social Policy and Services	Social Policy and Services	A	201908	LEC	440701	 SWK 215[D-]		Examination and survey of historical development of the concept of social welfare; analysis of theoretical framework used to organize the study of social welfare services. Supervised volunteer experience required.  Prerequisite: SWK 215; major or minor in social work.
SWK	Social Work	311	HH	Health and Human Sciences	SWK	Social Work	Human Behav / Social Environ	Human Behavior and Social Environment	A	201908	LEC	440701	 SWK 215[D-]		Emphasis on theories relevant to understanding and influencing change on the societal, organizational, group, and individual levels.  Prerequisite: SWK 215 or permission of instructor.
SWK	Social Work	315	HH	Health and Human Sciences	SWK	Social Work	Swk, Diversty, Vulnrbl Popultn	Social Work, Diversity, and Vulnerable Populations	A	202001	LEC	440701	 SWK 215[D-]		Examination and understanding of cultural and human diversity with focus on oppressed groups. Students will have the opportunity to learn about broad differences and likenesses among diverse populations and cultures. Prerequisite: SWK 215; major or minor in social work
SWK	Social Work	325	HH	Health and Human Sciences	SWK	Social Work	Research Social Work Practice	Research in Social Work Practice	A	202001	LEC	440701	 SWK 215[D-] and (STA 108[D-] or SWK 250[D-])		Focus on social workers as both consumers and producers of research. Emphasis on using research for needs assessment, evaluation of social work interventions, and creation of new social work knowledge. Prerequisite: SWK 215 and SOWK major; Pr. or Coreq.: SWK 250 or STA 108.
SWK	Social Work	351	HH	Health and Human Sciences	SWK	Social Work	Professional Skills	Professional Skills	A	202001	LEL	440701	 SWK 215[D-] and SWK 310[D-] and SWK 311[D-]		Lecture-laboratory course to teach verbal and written skills necessary for conducting the helping interview and other related social work activities. Extensive use of simulated role play experience and instructor/peer feedback.  Prerequisite: SWK 215, SWK 310, and SWK 311; SOWK major.
SWK	Social Work	400X	HH	Health and Human Sciences	SWK	Social Work	Experimental Course	Experimental Course	A	201908	LEC	440701			This number reserved for experimental courses. Refer to the Course Schedule for current offerings.
SWK	Social Work	405	HH	Health and Human Sciences	SWK	Social Work	Environmental Justice	Environmental Justice: Interdisciplinary Response for Sustainability	A	201908	LEC	440701			Interdisciplinary exploration of models that address social, economic, environmental justice concerns and their impact on community, economic, and environmental sustainability. Notes: Same as PCS 406
SWK	Social Work	410	HH	Health and Human Sciences	SWK	Social Work	Selected Topics in Social Work	Selected Topics in Social Work	A		LEC	440701	 SWK 325[D-] and SWK 351[D-]		Opportunity for students to study in depth topic of special interest. Prerequisite: Permission of instructor; Notes: May be repeated for credit when topic varies.
SWK	Social Work	410A	HH	Health and Human Sciences	SWK	Social Work	Sel Tpcs:School Social Work		A		LEC	440701			
SWK	Social Work	410B	HH	Health and Human Sciences	SWK	Social Work	Sel Tpc:Soc Serv/Mnt Ill / Fam		A		LEC	440701			
SWK	Social Work	410C	HH	Health and Human Sciences	SWK	Social Work	Sel Tpcs:SWK w/Religious Orgn		A		LEC	440701			
SWK	Social Work	410D	HH	Health and Human Sciences	SWK	Social Work	Sel Tpcs:Soc Serv for Ment Ill		A		LEC	440701			
SWK	Social Work	411	HH	Health and Human Sciences	SWK	Social Work	Social Work Methods I	Social Work Methods I	A	201908	LEC	440701		SWK 413; SWK 415	Emphasis on knowledge, values, process, and skills in social work practice and introduction to interventive methods. Prerequisite: Admission to field instruction; Corequisite: SWK 413 and SWK 415; Notes: SOWK major only.
SWK	Social Work	412	HH	Health and Human Sciences	SWK	Social Work	Social Work Methods II	Social Work Methods II	A	202001	LEC	440701	 SWK 411[D-]	SWK 414; SWK 416	Focus on development of social work practice skills emphasizing delivery of social services. Prerequisite: SWK 411; Corequisite: SWK 414 and SWK 416; Notes: SOWK major only.
SWK	Social Work	413	HH	Health and Human Sciences	SWK	Social Work	Field Instruction I	Field Instruction I	A	201908	PRC	440701	 SWK 215[D-] and SWK 310[D-] and SWK 311[D-] and SWK 315[D-] and SWK 325[D-] and SWK 351[D-]	SWK 411; SWK 415	Educationally directed learning experienced by performing a range of activities related to entry level practice. Prerequisite: SOWK major; SWK 215, SWK 310, SWK 311, SWK 315, SWK 325, and SWK 351; admission to field instruction; Corequisite: SWK 411 and SWK 415.
SWK	Social Work	414	HH	Health and Human Sciences	SWK	Social Work	Field Instruction II	Field Instruction II	A	202001	PRC	440701	 SWK 411[D-] and SWK 413[D-] and SWK 415[D-]	SWK 412; SWK 416	Continuation of SWK 413. Emphasis placed upon extended application and evaluation in the practice environment.  Prerequisite: SWK 411, SWK 413, and SWK 415; Corequisite: SWK 412 and SWK 416.
SWK	Social Work	415	HH	Health and Human Sciences	SWK	Social Work	Field Instruction Seminar I	Field Instruction Seminar I	A	201908	SEM	440701		SWK 411; SWK 413	Critical review and analysis of application of social work theory in practice setting. Prerequisite: Admission to field instruction; Corequisite: SWK 411 and SWK 413 
SWK	Social Work	416	HH	Health and Human Sciences	SWK	Social Work	Field Instruction Seminar II	Field Instruction Seminar II	A	202001	SEM	440701	 SWK 415[D-]	SWK 412; SWK 414	Continues critical review and analysis of social work theory in practice setting. Prerequisite: SWK 415; Corequisite: SWK 412 and SWK 414 
SWK	Social Work	422	HH	Health and Human Sciences	SWK	Social Work	Comp Stdy Crs-Cult Soc Wk Pra	Comparative Study of Cross-Cultural Social Work Practice	A		LEC	440701	 (SWK 215[D-] and SWK 310[D-] and SWK 311[D-] and SWK 315[D-] and SWK 325[D-] and SWK 351[D-]) or (SWK 620[C] and SWK 621[C] and SWK 622[C] and SWK 623[C] and SWK 624[C] and SWK 625[C] and SWK 626[C] and SWK 627[C] and SWK 628[C])		Compares social work, social service programs, and social policies of the U.S. with those of selected other countries throughout the world, emphasizing services for families, children, and vulnerable populations. Prerequisite: SWK 215, SWK 310, SWK 311, SWK 315, SWK 325, and SWK 351; or graduate standing; Notes: May be repeated for credit when topic varies.
SWK	Social Work	427	HH	Health and Human Sciences	SWK	Social Work	Human Serv Immigrants/Refugees	Human Services for Immigrants and Refugees	A		LEC	440701	 SWK 325[D-] and SWK 351[D-]		A perspective on the history of immigration, its role in the U.S.A., immigrants in North Carolina, their process of integration, cross-cultural competency, and the challenges in services delivery to immigrants.
SWK	Social Work	430	HH	Health and Human Sciences	SWK	Social Work	Social Agency Program Devlpmnt	Social Agency Program Development	A		LEC	440701	 SWK 325[D-] and SWK 351[D-]		Organization of new agencies or those initiating additional services. Needs assessment, resource development, grant writing, agency operations, and relationships with funding agencies.
